Name,Código,Local,Calle,Población,Tipo de cliente,Cod. Transporte,Transporte,Frecuencia,Kilos Promedio Semanal,Latitud,Longitud
Codegua Norte,46545,Aguilera Aguilar Luisa Pilar,Gabriela Mistral 59 los Marcos,Codegua,Tradicional,,,W,41,-34.01664,-70.6592
Codegua Norte,72835,Riquelme Moreno Jorge Ariel,Casas De Peuco Sitio 24,Mostazal,Tradicional,,,W,12851,-33.95731,-70.64351
Codegua Norte,3200007483,Aceituno Astorga Jorge Francisco,Los Marcos A 18,Mostazal,Tradicional,,,W,35,-34.01754,-70.65645
Codegua Norte,3200039126,Cabezas Quinteros Rodrigo H,Pje 1 33 Pobl Gerardo Rebolledo,Mostazal,Tradicional,,,W,0,-34.017939,-70.652954
Codegua Norte,3200085069,Romero Arce Elcira del Carmen,Santa Teresa 10 A,Mostazal,Tradicional,,,W,49,-33.963528,-70.65197
Codegua Norte,3200091664,Montenegro Osses Paola Eliana,Pje San Gabriel 16 V Los Angeles,Mostazal,Tradicional,,,W,16,-34.015755,-70.65686
Codegua Norte,3200113499,Salgado Pino Olga Andrea,Pje Paulo Coelho Sousan 17,Mostazal,Tradicional,,,W,48,-34.014706,-70.66488
Codegua Norte,3200133394,Herrera Acevedo Diego Ignacio,Samuel Ovalle V  503 V Los Alcaldes,Mostazal,Tradicional,,,W,27,-34.01718,-70.65501
Codegua Norte,3200140369,Moris Bueno Julio Alberto de la Cru,Psje Rodolfo Lisperguer 2,Mostazal,Tradicional,,,W,19,-34.016033,-70.66466
Codegua Norte,3200146257,Castro Mena Jacinto del Carmen,Los Alerces Lote 2  Villa Las Delic,Mostazal,Tradicional,,,W,17,-34.01662,-70.65517
Codegua Norte,3200154099,Avila Chacon Angelica Soledad,Santa Rosa 1107 Villa Padre Hurtado,Codegua,Tradicional,,,W,25,-34.02939,-70.656906
Codegua Norte,3200156131,Bueno Toro Elisa de las Mercedes,El Rincon sn,Codegua,Tradicional,,,W,0,-34.014602,-70.63874
Codegua Norte,3200160279,Cerda Saavedra Ruth Valeria,Amable Astorga 9 Isla Norte,Codegua,Tradicional,,,W,0,-34.025524,-70.6449
Codegua Norte,3200161647,Videla Ibarra  Ernesto Jose,Ex Fundo La Punta Sitio 17 D,Mostazal,Tradicional,,,W,14,-34.0000934,-70.6144266
Codegua Norte,3200170679,Arce  Arrieola Maria Elizabeth,Matías Cousiño 22 Lote 10 Mz A  Bri,Mostazal,Tradicional,,,W,9,-34.01399,-70.66479
Codegua Norte,3200170682,Carvajal  Moreno Lucía Carmen,Pje San Alberto Hurtado 12 Villa Lo,Mostazal,Tradicional,,,W,12,-34.015385,-70.657036
Codegua Norte,3200185721,Moris Bueno Carmen Lucia,Cap Davila Rodriguez Lote 6 B Sitio,Mostazal,Tradicional,,,W,54,-34.014203,-70.65965
Codegua Norte,3200187653,Ulloa Solorza Manuel Alejandro,Ohiggins de Pilai Lote 2 Rva 1,Mostazal,Tradicional,,,W,23,-33.947094,-70.6477
Codegua Norte,3200190626,Zamorano Moris Paulina Andrea,Catalina de los Rios 10 Los Marcos,Codegua,Tradicional,,,W,9,-34.0158276,-70.6656097
Codegua Norte,3200190664,Garcia Valenzuela Diego Alejandro,Teniente Ramon Jimenez  Sn Los Marc,Mostazal,Tradicional,,,W,0,-34.0112383,-70.6639348
Codegua Norte,3200190820,Pereira Faunez Laura Carmen,La Cancha 230 Fundo La Punta,Mostazal,Tradicional,,,W,7,-33.99421,-70.61295
Codegua Norte,3200208067,Collipal Rojas Cristian Jose,Pje Tulio Andrade A Casa 3 V Las Br,Mostazal,Tradicional,,,W,304,-34.01429,-70.66431
Codegua Norte,3200208316,Minimarket Gloria del Carmen Salaza,Manuel Rubio 84 V Las Camelias,Mostazal,Tradicional,,,W,10,-34.015907,-70.66481
Codegua Norte,3200210818,Arce Arrieola//1 Maria Elizabeth,Ohiggins de Pilay 12,Mostazal,Tradicional,,,W,20,-33.9471917,-70.64849
Codegua Norte,3200214676,Minimarket Nadia A  Pinto G EIRL,Camino Candelaria 178,Codegua,Tradicional,,,W,0,-34.01973,-70.64201
Codegua Norte,3200221514,Olivares Bueno Mario Antonio,Rincon SN,Mostazal,Tradicional,,,W,17,-34.014499,-70.6389559
Codegua Norte,3200038787,Acevedo Astorga Gonzalo F,Av El Rincon 870 La Punta,Codegua,Tradicional,,,W,11,-34.0125346,-70.6410491
Codegua Norte,3200241934,Montecinos Guzman Maria Cristina,Jesus de Nazareth 20,Codegua,Tradicional,,,W,0,-34.0152604,-70.6577687
Codegua Sur,3200246514,Inversiones El Estero SPA,Los Pinos Lt 1 A 280,Codegua,Tradicional,,,V,14,-34.048699,-70.6741165
Codegua Sur,3200252539,Miranda Munoz Javier Isaias,Los Bravos Lt15 209,Codegua,Tradicional,,,V,15,-34.0405931,-70.6538145
Codegua Sur,55330,Verdugo Hevia Marco Antonio,Estancilla 1322,Codegua,Tradicional,,,V,97,-34.036773,-70.647655
Codegua Sur,73203,Zuñiga Morales Irma De Lourdes,Estancilla 731 Pobl Oscar Castro,Codegua,Tradicional,,,V,20,-34.035973,-70.657074
Codegua Sur,3200007037,Martinez Torres Nancy Magdalena,Avenida Ohiggins 196,Codegua,Tradicional,,,V,10,-34.036545,-70.668236
Codegua Sur,3200015207,Rojas Cespedes Rogelio del Carmen,Estancilla 606,Codegua,Tradicional,,,V,17,-34.03544,-70.65934
Codegua Sur,3200015216,Arroyo Espronceda Victoria Alicia,Calle 5 de Abril Pje Jose Vargas 3,Codegua,Tradicional,,,V,13,-34.04647,-70.6704
Codegua Sur,3200050683,Com Oriett Cristina Acosta D EIRL,Camino Vecinal 246 La Estancilla,Codegua,Tradicional,,,V,21,-34.03794,-70.655975
Codegua Sur,3200051161,Guerrero Ruiz Patricio Agustin,Las Grandes Alamedas 729,Codegua,Tradicional,,,V,74,-34.038355,-70.65728
Codegua Sur,3200060474,Vasquez Castañeda Ines del Rosario,Pablo Neruda 438 Pobl Orlando Letel,Codegua,Tradicional,,,V,16,-34.038635,-70.65726
Codegua Sur,3200066349,Perez Solis Carmen Ximena,Los Trapenses Orientes 1147,Codegua,Tradicional,,,V,34,-34.04574,-70.665
Codegua Sur,3200094317,Distrib Casa Gamovi Ltda,Andes 138,Codegua,Tradicional,,,V,4995,-34.034963,-70.66659
Codegua Sur,3200097876,Lover Maldonado Jorge Francisco,Pasaje Oscar Castro 63 Pobl Codegua,Codegua,Tradicional,,,V,22,-34.035778,-70.6571
Codegua Sur,3200119593,Valdes Pino Domitila Del Transito,La Estancilla 1040,Codegua,Tradicional,,,V,13,-34.036545,-70.65299
Codegua Sur,3200121393,Victoria Santibañez Almacen EIRL,Pasaje San Pedro 281 Villa Padre Hu,Codegua,Tradicional,,,V,14,-34.045433,-70.66422
Codegua Sur,3200128625,Madrid Galleguillos Clara Francisca,Andes 270,Codegua,Tradicional,,,V,99,-34.03522,-70.66323
Codegua Sur,3200154096,Rojas Maldonado Jessica Magdalena,Pasaje Los Trinos 579 Villa Alborad,Codegua,Tradicional,,,V,0,-34.03767,-70.655136
Codegua Sur,3200154097,Acevedo Reyes Candido del Carmen,Rosa Elvira 6 Villa Esperanza,Codegua,Tradicional,,,V,15,-34.039402,-70.656044
Codegua Sur,3200154808,Soto Ibarra Margarita del Carmen,La Estancilla 741,Codegua,Tradicional,,,V,24,-34.035995,-70.65692
Codegua Sur,3200159356,Minimarket Rosita Sepulveda Valenzu,Andes 389,Codegua,Tradicional,,,V,0,-34.035126,-70.66241
Codegua Sur,3200170250,Sociedad Aranedas Limitada,Estancilla 802,Codegua,Tradicional,,,V,18,-34.03604,-70.65623
Codegua Sur,3200171240,Sociedad Comercializadora La Centra,Pje Central 48 Pob Oscar Castro,Codegua,Tradicional,,,V,255,-34.035675,-70.656985
Codegua Sur,3200171650,Zarate Vilchez Alex Antonio,Camino Estancilla 741 B Pob Oscar C,Codegua,Tradicional,,,V,21,-34.03598,-70.6569
Codegua Sur,3200186266,Lillo Rojas Cristofer Adan,Pje Victor Jara 514,Codegua,Tradicional,,,V,18,-34.0453511,-70.6688501
Codegua Sur,3200190261,Correa Perez Jose Wenceslao,Las Petunias 6 Villa Esperanza,Codegua,Tradicional,,,V,8,-34.0383825,-70.654651
Codegua Sur,3200213484,Riquelme Ibañez Eliseo Nazael,Calle Andes 105,Codegua,Tradicional,,,V,0,-34.0351483,-70.666899
Codegua Sur,3200214814,Cuervo Peña Olga Lucia,Calle Santa Rosa 1009,Codegua,Tradicional,,,V,10,-34.0446439,-70.6637752
Codegua Sur,3200215315,Caro Escamilla Ivanka Ruth,Calle Los Agricultores 115 Aldea A,Codegua,Tradicional,,,V,0,-34.040435,-70.7069913
Codegua Sur,3200217461,Mundo Mosil SPA,Los trapenses Poniente 1092,Codegua,Tradicional,,,V,0,-34.045622,-70.6658546
Codegua Sur,3200224489,Sociedad Aranedas LTDA,Andes 389,Codegua,Tradicional,,,V,0,-34.03524,-70.66253
Codegua Sur,3200225092,Ibarra Araya Guillermina de las Mer,Los Pinos 280,Codegua,Tradicional,,,V,0,-34.048492,-70.674225
Codegua Sur,3200224793,Muñoz Torres Nicolas Ignacio,Pasaje Aldea 285,Codegua,Tradicional,,,V,20,-34.0409759,-70.7068255
Codegua Sur,3200175447,Vazquez Reyes Gloria Andrea,Pasaje Pablo neruda 555,Codegua,Tradicional,,,V,6,-34.039053,-70.6594185
Codegua Sur,3200229054,Solis Roman Alejandra Janette,Andes 380,Codegua,Tradicional,,,V,10,-34.0348423,-70.6627902
Codegua Sur,3200233748,Acosta Donoso Daniel Esteban,Estancilla St 53,Codegua,Tradicional,,,V,15,-34.036131,-70.6568624
Coinco,675,Garay Diaz Eduardo Enrique,Avenida Bdo OHiggins 679,Coinco,Tradicional,V4019,V4019,J S,496,-34.26304,-70.94887
Coinco,6203,Perez Gonzalez Benjamin Humberto,Copequen S/N,Coinco,Tradicional,V4019,V4019,J S,11,-34.248558,-70.92047
Coinco,7071,Rodriguez Galvez Francisco,El Rulo S/N,Coinco,Tradicional,V4019,V4019,J S,102,-34.305702,-71.018583
Coinco,12307,Abarca Padilla Vitalicia,Francisco Diaz Munoz 207,Coinco,Tradicional,V4019,V4019,J S,12,-34.26899,-70.95088
Coinco,19138,Figueroa Abarca Juana del Carmen,Calle B Nueva Uno 280 Los Heroes,Coinco,Tradicional,V4019,V4019,J S,12,-34.2723,-70.94812
Coinco,19620,Peña Cordova Maria Elena,Alvarez 97,Coinco,Tradicional,V4019,V4019,J S,18,-34.24945,-70.92563
Coinco,24969,Daza Jerez Carmen de las Mercedes,Chillehue 238,Coinco,Tradicional,V4019,V4019,J S,0,-34.289967,-70.98601
Coinco,25801,Zamorano Huerta Maria Elena,Francisco Diaz Munoz 1251,Coinco,Tradicional,V4019,V4019,J S,12,-34.27357,-70.96614
Coinco,26257,Cabello Cordero Irma Rosa,Chillehue 822 Coinco,Coinco,Tradicional,V4019,V4019,J S,12,-34.28221,-70.982765
Coinco,30088,Fuenzalida Ramirez Ximena Consuelo,Chillehue S/N,Coinco,Tradicional,V4019,V4019,J S,40,-34.28542,-70.984505
Coinco,32029,Olguin Alvarez Graciela del Carmen,Francisco Diaz Munoz 275,Coinco,Tradicional,V4019,V4019,J S,12,-34.26912,-70.95539
Coinco,35230,Gonzalez Diaz Fresia Hismelda,Nueva 1288,Coinco,Tradicional,V4019,V4019,J S,75,-34.272633,-70.94765
Coinco,88260,Soto Muñoz Olivia Del Carmen,Francisco Diaz Munoz 63,Coinco,Tradicional,V4019,V4019,J S,19,-34.269076,-70.952361
Coinco,91170,Cerda Reyes Ana Luz,La Vega S/N,Coinco,Tradicional,V4019,V4019,J S,35,-34.251076,-70.925916
Coinco,3200065955,Castillo Ibarra Clodomira de las Me,Los Ajos 711 Chillehue,Coinco,Tradicional,V4019,V4019,J S,13,-34.29358,-71.0023
Coinco,3200069003,Vejar Zamorano Sandra del Carmen,Los Ajos 639,Coinco,Tradicional,V4019,V4019,J S,19,-34.29076,-71.00042
Coinco,3200085657,Daza Carrasco Mariana del Carmen,Francisco Diaz Munoz 1353,Coinco,Tradicional,V4019,V4019,J S,20,-34.273898,-70.966837
Coinco,3200123747,Jose Miguel Fuentes Vega SPA,Av Libertador Bernardo Ohiggins 714,Coinco,Tradicional,V4019,V4019,J S,1880,-34.26269,-70.949
Coinco,3200128525,Carvacho Aviles Rosa del Carmen,Ignacio Serrano 378,Coinco,Tradicional,V4019,V4019,J S,0,-34.27259,-70.9471
Coinco,3200128571,Labra Salinas Blanca Ester,Francisco Diaz Munoz 124,Coinco,Tradicional,V4019,V4019,J S,28,-34.26894,-70.95313
Coinco,3200136207,Horta Sanchez Esmeralda Leontina,Lote A Chillehue,Coinco,Tradicional,V4019,V4019,J S,13,-34.291404,-70.987291
Coinco,3200137495,Zamorano Pacheco Miguel Jesús,Plaza Los Heroes 85,Coinco,Tradicional,V4019,V4019,J S,0,-34.270357,-70.95145
Coinco,3200150463,Bravo  Saez Cristian Andres,La Pergola 177  La Union,Coinco,Tradicional,V4019,V4019,J S,16,-34.27377,-70.9765
Coinco,3200151641,Labra  Gamboa Cecilia del Carmen,Av Bernardo Ohiggins 997,Coinco,Tradicional,V4019,V4019,J S,10,-34.25568,-70.95221
Coinco,3200162669,Vejar  Zamorano  Elizabeth del Pila,Los Ajos 639 B Chillehue,Coinco,Tradicional,V4019,V4019,J S,0,-34.291941,-71.002247
Coinco,3200168795,Madariaga Sanchez Fabiola Isabel,El Cajon Las Palmeras 26 Villa La P,Coinco,Tradicional,V4019,V4019,J S,68,-34.249706,-70.89312
Coinco,3200177080,El Zorro SPA,Libertador Bernardo Ohiggins 868,Coinco,Tradicional,V4019,V4019,J S,14,-34.261196,-70.95018
Coinco,3200181191,Duque Madariaga Ana Maria,Lote 4 Callejon Los Soto SN Copeque,Coinco,Tradicional,V4019,V4019,J S,13,-34.24649,-70.91842
Coinco,3200184967,Cabello Toro Liliana Patricia,Pje 1 Casa 27 El Cajon,Coinco,Tradicional,V4019,V4019,J S,26,-34.25001,-70.894005
Coinco,3200185733,Pavez Daza Carmen Victoria,El Rulo SN,Coinco,Tradicional,V4019,V4019,J S,0,-34.301037,-71.01225
Coinco,3200185734,Fornerod Gutierrez Elizabeth Jeanne,El Cajon 800,Coinco,Tradicional,V4019,V4019,J S,21,-34.24548,-70.89556
Coinco,3200191104,Peralta Medina Carolina Paz,Plaza Copequen 0,Coinco,Tradicional,V4019,V4019,J S,0,-34.2435693,-70.9096603
Coinco,3200191263,Todo Cortes SPA,Ruta H 40 Cno a Coinco O Bajo,Coinco,Tradicional,V4019,V4019,J S,20,-34.2322196209879,-70.89694663198563
Coinco,3200194212,Comercio de Carne Nicole Loyola Roj,Vicario Araneda 27,Coinco,Tradicional,V4019,V4019,J S,0,-34.27032,-70.95002
Coinco,3200202819,Garate Aviles Maykol Emilio,El Rulo 1303,Coinco,Tradicional,V4019,V4019,J S,67,-34.306416,-71.0193
Coinco,3200218317,Distribuidora Y Comercializadora Ve,Calle La Merced Sn Lote A,Coinco,Tradicional,V4019,V4019,J S,34,-34.2489955,-70.9246719
Coinco,3200221347,Zuñiga Labra Bernardita del Carmen,Coinco 1370,Coinco,Tradicional,V4019,V4019,J S,14,-34.2768908,-70.9791489
Coinco,3200229217,Minimarket y Ferretria Villa Maria,Las Petacas Hijuelas 2 Lote 13 Cope,Coinco,Tradicional,V4019,V4019,J S,50,-34.2499219,-70.87711
Coinco,3200235101,Calquin Uribe Jose Antonio,Camino Los Galarces SN,Coinco,Tradicional,V4019,V4019,J S,0,-34.24993,-70.8941837
Coinco,3200239459,Comercializadora Mailin SPA,Plaza Los Heroes 85 A,Coinco,Tradicional,V4019,V4019,J S,80,-34.2702067,-70.9511807
Coinco,3200252594,Comercializadora Mailin SPA,Chillehue 238,Coinco,Tradicional,V4019,V4019,J S,71,-34.28996963,-70.98610616
Coltauco Centro,5187,Marambio Cerda Rosa Sonia,Parral de Puren S/N,Coltauco,Tradicional,V1432,V1432,L W V,24,-34.26836,-71.05677
Coltauco Centro,23796,Cornejo Cordova Luis Arcadio,El Molino Diego Portales S/N,Coltauco,Tradicional,V1432,V1432,L W V,28,-34.261753,-71.01353
Coltauco Centro,24685,Alarcon Madrid Elena Gloria,Carretera H 30 Almendro S/N,Coltauco,Tradicional,V1432,V1432,L W V,13,-34.27567,-71.06877
Coltauco Centro,26240,Ravest Tapia Gustavo Adolfo,Loreto S/N,Coltauco,Tradicional,V1432,V1432,L W V,158,-34.264015,-71.03065
Coltauco Centro,34087,Perez Armijo Guillermo Enrique,Diego Portales S/N El Molino,Coltauco,Tradicional,V1432,V1432,L W V,12,-34.2606,-71.00912
Coltauco Centro,35320,Salazar Guajardo Patricia,Magallanes S/N,Coltauco,Tradicional,V1432,V1432,L W V,28,-34.26934,-71.056652
Coltauco Centro,35744,Espinoza Droguett Alynson Rode,Pobl El Alamo Lote 3,Coltauco,Tradicional,V1432,V1432,L W V,89,-34.2626745,-71.0143242
Coltauco Centro,39310,Labra Pinto Veronica del Pilar,Marcela Paz 303,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.284324,-71.072112
Coltauco Centro,41190,Silva Lara Ruben Reinaldo,Pasaje Universo 209,Coltauco,Tradicional,V1432,V1432,L W V,124,-34.266464,-71.02644
Coltauco Centro,43656,Carreño Carreño Francisca,El Molino Carretera H 30,Coltauco,Tradicional,V1432,V1432,L W V,418,-34.261967,-71.019
Coltauco Centro,49806,Rojas Medina Rodrigo Andres,Juan Pablo Segundo S/N Loreto,Coltauco,Tradicional,V1432,V1432,L W V,114,-34.264534,-71.03015
Coltauco Centro,57733,Vergara Fuentes Ana Gloria,San Jose de la Dehesa 012,Coltauco,Tradicional,V1432,V1432,L W V,111,-34.28196,-71.06183
Coltauco Centro,60070,Gonzalez Abarca Angelina Andrea,Av Monsenor Lecaros 199,Coltauco,Tradicional,V1432,V1432,L W V,15,-34.28674,-71.084915
Coltauco Centro,75580,Valenzuela Nuñez Nancy Del Carmen,Avda. Monsenor Lecaros 052,Coltauco,Tradicional,V1432,V1432,L W V,26,-34.286837,-71.084802
Coltauco Centro,90137,Oserio Galvez Doris Cecilia,Calle 21 De Mayo S//N Parral De Pur,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.262367,-71.05446
Coltauco Centro,3200003433,Chamorro Vilches Sonia Ester,Pasaje 3 Los Nogales Loreto 174,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.265743,-71.02726
Coltauco Centro,3200051836,Moya Jorquera Lucia Otilia,Av Ramon Lecaros 284,Coltauco,Tradicional,V1432,V1432,L W V,31,-34.284897,-71.08594
Coltauco Centro,3200056715,Madrid Perez Juana Rosa,Las Camelia 328,Coltauco,Tradicional,V1432,V1432,L W V,12,-34.27041,-71.05837
Coltauco Centro,3200091457,Zuñiga Diaz Ines Giovanna,Parral de Puren S/N,Coltauco,Tradicional,V1432,V1432,L W V,9,-34.268592,-71.057046
Coltauco Centro,3200091885,Superm Cantillana Ltda,Av El Almendro 1508,Coltauco,Tradicional,V1432,V1432,L W V,100,-34.28297,-71.063545
Coltauco Centro,3200092029,Lara Suazo Juan Carlos,Los Naranjos Ruta H-30 Los Almendro,Coltauco,Tradicional,V1432,V1432,L W V,30,-34.272995,-71.0632
Coltauco Centro,3200095322,Marambio Santana Daniel Alfonso,Monte Grande S/N,Coltauco,Tradicional,V1432,V1432,L W V,21,-34.279907,-71.02572
Coltauco Centro,3200102040,Azocar Ramirez Luis Cesar,Hunneus Salas 165 Poblacion el Alam,Coltauco,Tradicional,V1432,V1432,L W V,63,-34.266678,-71.022255
Coltauco Centro,3200105546,Henriquez Diaz Daniel Antonio,Estacion Loreto S/N,Coltauco,Tradicional,V1432,V1432,L W V,344,-34.263813,-71.02693
Coltauco Centro,3200105803,Acevedo Gomez Orfelina de la Cruz,Las Camelias 181 V El Bosque,Coltauco,Tradicional,V1432,V1432,L W V,20,-34.269692,-71.057355
Coltauco Centro,3200113010,Atenas Jimenez Helio de Jesus,Las Casas Parte Loreto S/N,Coltauco,Tradicional,V1432,V1432,L W V,286,-34.265416,-71.030297
Coltauco Centro,3200116283,Urra Suazo Nancy del Carmen,Pj 2 Almendro Ruta H 30  030,Coltauco,Tradicional,V1432,V1432,L W V,3,-34.274277,-71.06506
Coltauco Centro,3200122057,Comercial Escorpion Spa,Ruta H 30 Sector el Molino S/N,Coltauco,Tradicional,V1432,V1432,L W V,30,-34.260506,-71.013176
Coltauco Centro,3200131988,Pardo Oyarzun Victor Alejandro,Av El Almedro 1367,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.284153,-71.064995
Coltauco Centro,3200134408,Minimarket Rivera Y Bravo Ltda,Manuel Montt S/N El Molino,Coltauco,Tradicional,V1432,V1432,L W V,84,-34.264477,-71.01341
Coltauco Centro,3200139108,Gonzalez Coloma Betty Carla,Arturo Prat 428,Coltauco,Tradicional,V1432,V1432,L W V,15,-34.292163,-71.081125
Coltauco Centro,3200151514,Villalon Solis  Jasmina Elizabeth,Bernardo O higgins 086,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.29072,-71.07806
Coltauco Centro,3200152075,Cordova  Gomez Maritza del Carmen,Hunneus Salas SN el Molino,Coltauco,Tradicional,V1432,V1432,L W V,23,-34.263477,-71.0096
Coltauco Centro,3200156919,Gonzalez Abarca Angelina Andrea,Idahuillo La Palma sn,Coltauco,Tradicional,V1432,V1432,L W V,12,-34.285717,-71.08564
Coltauco Centro,3200162392,Acevedo Ramirez Miguel Angel,Monte Grande Arriba SN,Coltauco,Tradicional,V1432,V1432,L W V,27,-34.278892,-71.023478
Coltauco Centro,3200166927,Cabezas Oyarzun Eugenio Antonio,Pje Gabriela Mistral 311 Villa Isab,Coltauco,Tradicional,V1432,V1432,L W V,13,-34.284405,-71.071625
Coltauco Centro,3200167620,Carnicería Pescadería y Marisquería,Arturo Pratt 441 Patio Interior,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.292095,-71.08124
Coltauco Centro,3200169701,Avilés Cruces Alex Rodrigo,Pje Rubi 175 Villa La Fortuna  Sect,Coltauco,Tradicional,V1432,V1432,L W V,10,-34.26539,-71.0251
Coltauco Centro,3200179594,Gonzalez  Cortez Gisela Solange Gon,Calle 1 139 San Jose El Molino,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.2661737,-71.0211018
Coltauco Centro,3200179957,Henriquez Osorio Francisco Javier,Universo 140,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.26635,-71.0257
Coltauco Centro,3200180207,Com Esteban N Zúñiga Abarca EIRL,Monte Grande,Coltauco,Tradicional,V1432,V1432,L W V,118,-34.291195,-71.05033
Coltauco Centro,3200181642,MMAS Fabrica Carla Alarcon Aburto E,Carretera H30 Almendro s/n,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.2721756,-71.0641235
Coltauco Centro,3200182405,Toro Vergara Gladys Gloria,Hunneus Salas S/N,Coltauco,Tradicional,V1432,V1432,L W V,29,-34.26644,-71.0199
Coltauco Centro,3200182445,Peña Valenzuela Luis Alejandro,Av B Ohiggins 267,Coltauco,Tradicional,V1432,V1432,L W V,25,-34.292126,-71.080025
Coltauco Centro,3200185264,Cid Ortiz Angel Valericio,Arturo Prat 237,Coltauco,Tradicional,V1432,V1432,L W V,63,-34.289524,-71.08299
Coltauco Centro,3200186390,Alarcon Mora Miguel Antonio,Av San Luis SN,Coltauco,Tradicional,V1432,V1432,L W V,205,-34.30091,-71.08971
Coltauco Centro,3200191529,Supermercados J & J SPA,Carretera H30 Cruce el Molino,Coltauco,Tradicional,V1432,V1432,L W V,562,-34.261089,-71.015221
Coltauco Centro,3200191531,Parada Dinamarca Karen Paulina,Pje Quiyaiquen 39 Villa entre Cerro,Coltauco,Tradicional,V1432,V1432,L W V,28,-34.2981212,-71.0899253
Coltauco Centro,3200194073,Venegas Cerda Viterbo Enrique,Rincon Parral,Coltauco,Tradicional,V1432,V1432,L W V,27,-34.2465424,-71.0718013
Coltauco Centro,3200228593,Los Leones SPA,A Pratt St 2 Depto 441,Coltauco,Tradicional,V1432,V1432,L W V,1263,-34.293014,-71.080579
Coltauco Centro,3200228890,Supermercado J & J SPA,Av Prat ST 2,Coltauco,Tradicional,V1432,V1432,L W V,66,-34.2921343,-71.081312
Coltauco Centro,3200232833,Barahona Villagran Jocelyn,Monseñor Ramon Lecaros 17,Coltauco,Tradicional,V1432,V1432,L W V,21,-34.2872826,-71.0846469
Coltauco Centro,3200232841,Pizarro Chamorro Patricia Ximena,Pje 3 182 San Jose de la Dehesa,Coltauco,Tradicional,V1432,V1432,L W V,37,-34.2654746,-71.027321
Coltauco Centro,3200231306,Congelados Daniela Rebeca Vidal Bri,Ruta H30 Lote AB Nro 0 Parral de Pu,Coltauco,Tradicional,V1432,V1432,L W V,51,-34.2692402,-71.0578609
Coltauco Centro,3200235165,Lara Teran Patricio del Carmen,Villa El Milagro Casa 315,Coltauco,Tradicional,V1432,V1432,L W V,11,-34.2664174,-71.0307808
Coltauco Centro,3200236780,Comercializadora Oscar J Romo T  EI,Pje  Diamante 116,Coltauco,Tradicional,V1432,V1432,L W V,19,-34.2655128,-71.0260239
Coltauco Centro,3200233585,Henriquez Zamorano Wendy Nicole,Pasaje C Manuel Montt SN,Coltauco,Tradicional,V1432,V1432,L W V,18,-34.2664272,-71.0110092
Coltauco Centro,3200241083,Karina Brizuela LTDA,Av Arturo Prat 109,Coltauco,Tradicional,V1432,V1432,L W V,15,-34.2886522,-71.0840249
Coltauco Centro,3200246089,Ramirez Galaz Miguel Angel,Lote 2 Lo Ulloa,Coltauco,Tradicional,V1432,V1432,L W V,29,-34.2834919,-71.0917767
Idahue,3200246741,Molina Jara Elizabeth Macarena,Cuesta Idahue 0,Coltauco,Tradicional,Ricardo Orayan,Ricardo Orayan,L W V,14,-34.360833,-71.1542025
Coltauco Centro,3200249042,Minimarket 21 SPA,21 De Mayo 427,Coltauco,Tradicional,V1432,V1432,L W V,6,-34.261669,-71.0546341
Coltauco Centro,13644,Zuñiga Orellana Luis Alberto,Parral de Puren S/N,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.264142,-71.058257
Coltauco Centro,14009,Soto Herrera Eugenia del Carmen,Lo de Cuevas sn,Coltauco,Tradicional,V1432,V1432,L W V,28,-34.232364,-70.999488
Coltauco Centro,67467,Rojas Sandoval Miguelina del Carmen,Rinconada de Parral S/N,Coltauco,Tradicional,V1432,V1432,L W V,37,-34.2416294,-71.0694248
Coltauco Centro,78403,Allendes Armijo Marisa Del Carmen,Vista Hermosa s/n  Los Bronces,Coltauco,Tradicional,V1432,V1432,L W V,47,-34.215237,-71.024315
Coltauco Centro,3200007403,Osorio Sanchez Maria Veronica,Avenida Pillaiquen S/N,Coltauco,Tradicional,V1432,V1432,L W V,12,-34.26483,-71.058105
Coltauco Centro,3200053777,Fuentes Gonzalez Elena,Los Laureles S/N,Coltauco,Tradicional,V1432,V1432,L W V,330,-34.2430007,-71.0728524
Coltauco Centro,3200059315,Madrid Miranda Maria Purisima,Calle Los Peumos S/N,Coltauco,Tradicional,V1432,V1432,L W V,15,-34.247234,-71.0785
Coltauco Centro,3200074801,Jerez Cabezas Mariana del Pilar,Av Chile Barrio 207 V Los Bronces,Coltauco,Tradicional,V1432,V1432,L W V,25,-34.20517,-71.006325
Coltauco Centro,3200113878,Vergara Barahona Eugenio Enrique,Parral de Puren S N,Coltauco,Tradicional,V1432,V1432,L W V,39,-34.264684,-71.074601
Coltauco Centro,3200135642,Sanchez Lira Osmar Antonio,Casa St 7 Vista Hermosa S/N,Coltauco,Tradicional,V1432,V1432,L W V,60,-34.216164,-71.023506
